Date,27,10,2020,,,,,,,,,,,
Vehicle_order,Rexton,Hyundai,,,,,,,,,,,,
Number_of_vehicles,2,,,,,,,,,,,,,
ACC,1,,,,,,,,,,,,,
Distance_setting,min,,,,,,,,,,,,,
Time,Speed1,Lat1,Lon1,E1,N1,Speed2,Lat2,Lon2,Alt2,E2,N2,U2,IVS1,Driver2
58067.1,21.20797222222221,0.7883652638501879,0.1482034989690847,7032.8552780305445,912.4702883718415,21.30800000000236,0.7883613676935208,0.14820183217964902,150.91099999999938,7025.541102410632,887.6739746917717,-1.1595918217154928,20.25254991522758,ACC
58067.2,21.22855,0.7883655838272173,0.14820364150430695,7033.495029676368,914.5084747885312,21.313999999988674,0.7883616905794326,0.14820195784335516,150.91599999999897,7026.1048642459655,889.7306481668031,-1.1554988016457035,20.25643512136072,ACC
58067.3,21.292855555551206,0.7883659008953647,0.14820378985729335,7034.161005816586,916.5281677899104,21.394999999997502,0.7883620134653443,0.14820208699771986,150.92300000000026,7026.684350983071,891.7873393731587,-1.1494237909032328,20.245869268543984,ACC
58067.4,21.34275666666284,0.7883662208723944,0.14820393530139767,7034.813858822367,918.5663688628713,21.274000000004424,0.7883623346059266,0.14820221789741372,150.91900000000075,7027.271699073179,893.8329240303121,-1.1543565918526928,20.257831830366737,ACC
58067.49999999999,21.392143333331333,0.788366540849424,0.14820408074550204,7035.466711407085,920.6045700093216,21.30799999999881,0.7883626574918382,0.14820235054243686,150.90400000000116,7027.8668839138345,895.8896296611923,-1.1703002949330497,20.257023307773853,ACC
58067.59999999999,21.40037444444369,0.7883668608264534,0.14820422909848846,7036.1326657544005,922.6427857405507,21.25600000001292,0.7883629768870911,0.14820248667811847,150.89200000000147,7028.477819315001,897.9241256329259,-1.1832589111045229,20.276801029630068,ACC
58067.69999999999,21.421981111109602,0.788367180803483,0.14820437745147486,7036.798619672012,924.6810015508245,21.234999999999737,0.7883632962823444,0.1482026228138002,150.88900000000055,7029.088764222077,899.9586229350548,-1.1872182401614615,20.296676919642845,ACC
58067.79999999999,21.44873222221472,0.7883675007805124,0.14820452580446128,7037.464573160151,926.7192174366496,21.227,0.7883636139322683,0.14820276244014038,150.884,7029.715441878773,901.9820236520744,-1.193194019963741,20.322534443060515,ACC
58067.89999999999,21.52229777776702,0.788367820757542,0.14820467415744767,7038.1305262185315,928.7574333970247,21.180000000005208,0.7883639315821922,0.14820290381180978,150.87800000000018,7030.349979551492,904.0054329928142,-1.2001791537839834,20.346067726112498,ACC
58067.99999999999,21.58145888888146,0.7883681436434536,0.14820481960155202,7038.783356152102,930.8141574222168,21.168999999999762,0.7883642492321161,0.1482030451834791,150.88099999999946,7030.984526720725,906.0288436788112,-1.198164998192934,20.383331538868656,ACC
58068.099999999984,21.6220999999969,0.7883684665293653,0.1482049679545384,7039.449287823404,932.8708960415436,21.164000000005508,0.7883645651367104,0.1482031883004778,150.88300000000018,7031.626946201938,908.0411492284227,-1.1971586288041076,20.43277463595853,ACC
58068.19999999997,21.642163333326653,0.7883687923241588,0.14820511339864276,7040.102096370578,934.946142719818,21.136000000007275,0.7883648810413052,0.14820333316280573,150.87800000000274,7032.2772190815085,910.0534625566166,-1.2031616123710844,20.493566837372587,ACC
58068.299999999974,21.707497777766548,0.7883691152100705,0.1482052588427471,7040.7549250229895,937.0028669681758,21.104000000004447,0.7883651969458999,0.14820347977046294,150.86800000000045,7032.935347551036,912.0657839415552,-1.2141739456687766,20.534343338152766,ACC
58068.39999999997,21.71933000000443,0.7883694410048644,0.14820540719573352,7041.420834864111,939.0781283187016,21.03000000001052,0.788365509359836,0.14820362812344928,150.86400000000177,7033.601368326549,914.0558874266812,-1.2191924802248029,20.615579264825552,ACC
58068.49999999997,21.726017777759147,0.788369766799658,0.14820555554871992,7042.086744268012,941.1533897459449,21.026999999995006,0.7883658235191013,0.14820377822176495,150.85400000000084,7034.27523127125,916.0571125947058,-1.230221943928483,20.683889783484922,ACC
58068.59999999997,21.86697555552892,0.7883700925944516,0.14820570390170634,7042.752653234552,943.228651250555,21.039000000005966,0.7883661359330374,0.14820392657475145,150.85699999999886,7034.941258909972,918.0472172372966,-1.2282418693908757,20.7651759003835,ACC
58068.69999999997,21.919448888887366,0.7883704212981276,0.14820585225469274,7043.418541221647,945.3224353371643,20.995000000019385,0.7883664483469737,0.14820407667306704,150.85500000000195,7035.615142122661,920.0373299420655,-1.2312711396228224,20.861851642303787,ACC
58068.799999999974,21.93282444443057,0.7883707500018031,0.14820599769879708,7044.071326634659,947.4162049702173,20.953000000004145,0.7883667590155804,0.14820422851671206,150.84900000000073,7036.296894315285,922.0163370843021,-1.238308164838738,20.96303985824072,ACC
58068.89999999997,22.022852222189503,0.7883710787054791,0.14820614896066558,7044.750315872053,949.5100037399236,20.934000000004648,0.788367069684187,0.1482043803603569,150.844000000002,7036.978647180528,923.995344446529,-1.2443458777823702,21.07202041669945,ACC
58068.99999999997,22.140659999963308,0.7883714103180368,0.14820630022253412,7045.429284111599,951.6223250951136,20.90700000001329,0.7883673803527941,0.14820453220400184,150.83700000000098,7037.6603974148975,925.9743515975224,-1.2523842760465873,21.19877133450961,ACC
58069.09999999997,22.259496666639517,0.7883717448394771,0.1482064514844026,7046.1082313472925,953.753169037264,20.869999999997106,0.7883676892760715,0.148204685792976,150.83999999999688,7038.3500320425355,927.9422552212449,-1.250430425164962,21.351677655951207,ACC
58069.19999999997,22.33151888886752,0.7883720764520347,0.14820660274627112,7046.787198676992,955.8654905500483,20.9019999999982,0.7883679999446785,0.1482048376366209,150.84799999999672,7039.0317979461215,929.921264715754,-1.2434702054030904,21.47857261077951,ACC
58069.299999999974,22.42874888884496,0.7883724138823568,0.14820675400813962,7047.466124445171,958.0148571568992,20.85700000001357,0.7883683106132852,0.14820498773493668,150.85499999999826,7039.705700838237,931.900265434809,-1.2375020084282142,21.64327578266828,ACC
58069.39999999997,22.548614444409928,0.7883727513126788,0.1482069081788902,7048.158151858027,960.1642383816893,20.817000000003773,0.7883686195365629,0.1482051378332523,150.86399999999688,7040.379617832918,933.8681527621704,-1.2295328817690483,21.822430791030367,ACC
58069.49999999996,22.60520333332273,0.7883730887430008,0.1482070623496408,7048.850178799785,962.3136196878058,20.82599999999611,0.7883689284598404,0.14820528967689714,150.8699999999991,7041.061392583443,935.8360484452933,-1.2245730976938456,21.999401617176428,ACC
58069.59999999996,22.618064444445572,0.788373426173323,0.14820721942927348,7049.555307368323,964.4630156188837,20.816000000018033,0.7883692373831179,0.14820543977521286,150.86900000000182,7041.735297718498,937.8039344667607,-1.226605323835206,22.182353370419044,ACC
58069.69999999996,22.63246888886525,0.7883737636036451,0.14820737650890614,7050.260435457341,966.612411636151,20.772000000015847,0.7883695463063958,0.14820558812819926,150.86699999999882,7042.401339856707,939.7718117010788,-1.2296295626090887,22.367538120730472,ACC
58069.79999999996,22.726612222192184,0.7883741039428492,0.14820753358853886,7050.965542502629,968.7803302436304,20.77199999999189,0.7883698552296734,0.1482057399718442,150.8729999999984,7043.0831133434995,941.7397076267157,-1.2246718185901426,22.566078196282486,ACC
